Close,High,Low,Open,Volume,Price_Up
AAPL,AAPL,AAPL,AAPL,AAPL,
0.24774733918982417,0.2522386426396106,0.26722230391036894,0.2643943256046928,0.21497723333059715,1
0.2583182560271573,0.2564954503579102,0.25941526697283,0.2717488302432991,0.41786052859876743,1
0.27791886644732333,0.28290990830129825,0.28771510785626364,0.2875396765151508,0.21604434551257595,1
0.28144250539310134,0.28651175928142436,0.2932447530873701,0.30635880182670405,0.19504734404952173,1
0.2981800011194182,0.3037574597799373,0.3131955784673919,0.3145787302289391,0.24884879036476565,0
0.28287414703357516,0.29939166347831714,0.3056057937589294,0.31771549815377487,0.14443113907384963,1
0.3094116107957783,0.30419397247676505,0.30528020226494035,0.30646683256203877,0.2403754689740754,0
0.2678982178994991,0.3081234507585222,0.2837030322875316,0.3308020539102965,0.5957431398206672,1
0.5004615914756969,0.5204206440451973,0.49459570265044017,0.5237530154615522,0.6005765302919831,0
0.48119141176859337,0.5031748619238061,0.49134280148552656,0.5141270865328531,0.37733601801375494,1
0.5272195671627395,0.5444337324939434,0.5067396590284983,0.5089355674837264,0.5673045196948993,0
0.5010120283523039,0.5409409328506825,0.5097755533649126,0.5545774471172855,0.4563683098262844,0
0.45024893570964686,0.4930239944256263,0.464777994226915,0.5149922133976506,0.5064984395697429,0
0.4332914338197855,0.47621492774712904,0.4402733121014386,0.4478274204862016,0.46267521644028753,1
0.44353208853115467,0.4618070426759999,0.4621756778560544,0.4632935481438736,0.269427316462338,1
0.48956024392530084,0.4997913731541135,0.48418665072486733,0.4887104365535495,0.34587391337238027,1
0.4989201996340986,0.5093967457970332,0.502728011875113,0.5232124114584082,0.2135672932530504,0
0.4605996777963375,0.5129983925714443,0.4804999153269296,0.5348929816902128,0.4772872495384699,1
0.5281004347524094,0.5287160012886347,0.49806531389598585,0.4950915075818343,0.2991149246020057,1
0.5668609689172595,0.5600421802075299,0.532545462740625,0.5390028800494515,0.2801491381821752,1
0.5809558618745672,0.5728129008389056,0.5751577530409546,0.5806432700607518,0.11375367574275352,1
0.633700864447206,0.6262963587346935,0.6035657596885076,0.5984889084497693,0.299191376832238,1
0.6499980106722374,0.6415774715955007,0.620914290925666,0.6573259263192788,0.28851623121085845,1
0.6594677165821596,0.6584955859064938,0.654743742210427,0.6664109778831175,0.19991372969388527,1
0.7068174262414586,0.6986631109364847,0.6859712181925361,0.6812286543835904,0.31701923216208516,0
0.6472451519408082,0.6911316157414711,0.6482382153739688,0.703833173155846,0.33378158483058984,1
0.6799491945919955,0.6938603681061872,0.6797906378749377,0.6771185594389788,0.23991353655140885,1
0.7224537110403642,0.7439603378547575,0.7276074900549572,0.7588847301025448,0.3170482035335416,1
0.727078560913553,0.7334818761335073,0.7193668895791256,0.7428775164593655,0.1609488446056111,0
0.6616701384369819,0.6809806539622949,0.6576713295935075,0.6828507607646008,0.2745134016735795,0
0.609916090829334,0.6698474965749153,0.6102885451330906,0.6918279591281844,0.3444366114440136,1
0.6113473952956108,0.630116575930749,0.6212394738095026,0.6327744847716441,0.2085681221561782,0
0.6074934942238688,0.6408132783795844,0.6191793429553012,0.6564605953931539,0.2009253134139059,1
0.6190555346132913,0.6316447847809679,0.6147338369922155,0.6279074312964266,0.13460099178661616,0
0.5478111325478974,0.6082867627069137,0.5545565357346087,0.6239058180572812,0.31017796469677433,0
0.5362490921584744,0.5651723752624469,0.5273409168849932,0.5690704272303284,0.22659233900367454,1
0.5414243789082702,0.5503278005025543,0.5424122684261736,0.5665827423816578,0.147807108608843,1
0.5445076683527623,0.5482539983091841,0.5395932764918101,0.5477637355269009,0.10523931157583338,1
0.550674078654648,0.5594964457319547,0.5436050489406974,0.5718825251689186,0.14814913174409267,1
0.5867918414633899,0.5975899369141233,0.5925061936935363,0.5962176912461405,0.21568864145191635,0
0.5458290540308162,0.6047937877469227,0.5533637364533732,0.6279074601393275,0.3159996008388821,1
0.5623463750064905,0.6170187739530668,0.5608453424940218,0.5714499225095606,0.6625905556548093,0
0.4457343417988784,0.48494681827655484,0.32544793646423753,0.3544883578452689,0.7750960481439813,0
0.4232709538590598,0.44663535126182197,0.3804212042573807,0.42165366141302574,0.3736164158228754,1
0.45179083331254066,0.48647504040517653,0.4381047515912362,0.4389584937952318,0.3241711371102344,1
0.49022076817722926,0.492587279636056,0.4645610718643838,0.5061234652457292,0.19255017278204029,1
0.5224847985013281,0.5207482572050113,0.4986076568448976,0.49519993895932357,0.1526380847992042,1
0.5394620250817139,0.5533193851988409,0.5406728256100053,0.5408428400749852,0.11905141291769072,1
0.5806926974138062,0.5793271352088385,0.5776893273929973,0.5726773284119688,0.1683606871365501,1
0.5856537099614068,0.5917847838390418,0.5851796719527351,0.5895694994531415,0.1506986124322593,1
0.6187264525970169,0.617136984657682,0.6183969818686161,0.6332068732890543,0.18653780844451096,1
0.6333888097278799,0.6333099376114837,0.6280583062398473,0.6258437166788009,0.16984868896496552,0
0.6316248829162601,0.6241307422392852,0.6214365305510181,0.6453344074053731,0.14045562310177157,1
0.6384599096508019,0.6370253343332455,0.6475980057449051,0.6458758856047964,0.05685068316103414,0
0.637247094064183,0.6458765690136028,0.6432557941160437,0.6539968572900183,0.0927953027749745,0
0.6166319264852356,0.6498106787438229,0.6307721841846801,0.6677486282722715,0.16465878967267178,1
0.6420978506493635,0.6484993211260992,0.635439981521918,0.6446846995022644,0.12427591690366857,1
0.6458460476103451,0.6382272870459298,0.6306635893391392,0.6565955492429922,0.059290716445920905,1
0.6552166243063482,0.6553836743421675,0.641518831695364,0.6483661088727786,0.10220375565545314,0
0.6382393977259624,0.6664206064833436,0.6500945452586764,0.6691561869794613,0.1192453601543852,1
0.6746194820599722,0.6998593642780273,0.6848319574201505,0.6927617856984449,0.23073765940290003,0
0.6659102725513901,0.6723215080377365,0.6696342508759969,0.6937361635686567,0.23946528505415232,0
0.5972290687316111,0.6570227490641134,0.6011369064256071,0.6759779047781302,0.21693038662295205,0
0.5760626213405642,0.5781251791765709,0.5610807439147012,0.6013721035819115,0.16582488737379342,1
0.59292959195853,0.6185573350925155,0.6049363239416838,0.6010471402941788,0.10768256390199304,0
0.5757320220404027,0.6159350565309136,0.5859397041571042,0.6261685984993042,0.20270544323784045,1
0.5767239885279851,0.5725520738479983,0.5527221831405396,0.5922764406615255,0.3536543361290706,0
0.5679046916440815,0.5748469328683399,0.5529393116817076,0.5717030076089324,0.2282002501195069,1
0.5960164217320907,0.5924402968449343,0.5655313960393691,0.5992064247087034,0.1718356421906863,1
0.5972290687316111,0.5974670632888097,0.5864822820873832,0.6104675950098306,0.1147869879913665,0
0.5942526635075693,0.6028216992646738,0.6091701144427295,0.6221622010035315,0.10889936150316348,0
0.5261227394998897,0.5282951035071846,0.5224357255031145,0.5459318928682264,0.2907011554748649,1
0.5313039267981332,0.5247981136920359,0.5287317902238804,0.5373776714861811,0.1793376178772676,1
0.5742986945289439,0.588287980685958,0.5617320339279386,0.5568684147715555,0.2950267421853749,1
0.6644771136270298,0.6659836632457656,0.6386966460131671,0.6374298877598217,0.35044575674027,0
0.6380188858011224,0.6619402483171721,0.6515058139362642,0.6628758630365739,0.2487618762503963,1
0.6479407423092249,0.6608476719833023,0.650637453116323,0.6770607949998189,0.16353856330968947,0
0.636916494764022,0.6383365747554253,0.6320749077229004,0.6367800930883791,0.15349998310003332,1
0.6495944131584253,0.6515590290432351,0.6471637591614587,0.6624428295213947,0.10785397784977696,1
0.6525708183824674,0.6627052601489951,0.66768034297479,0.6750034940990899,0.08684410022163097,1
0.7100074313193017,0.7007335932329855,0.6931904556559474,0.6921119547100747,0.2519479223502864,0
0.6351527365395002,0.6641258446044969,0.6290354183171625,0.686481403320307,0.32230892173383996,1
0.6414364834619426,0.6392108084649908,0.6212195572033965,0.6471751869179831,0.07762637553657392,0
0.6291994203301203,0.6330912219037668,0.6244760725767098,0.6390539536428737,0.08699056659954962,1
0.6416569953867826,0.6460952645999778,0.6332689844060246,0.6689396802450873,0.11275013962591518,0
0.5853229420741473,0.6208523336110865,0.6028738953961834,0.6321239790044548,0.1309401370989678,1
0.6303019799543197,0.6240213138642461,0.6237161830200442,0.6299584160102243,0.06937838703498939,1
0.6718634201736715,0.6652187186109644,0.6408677525054085,0.640028606210501,0.08334419759762951,0
0.66635129640107,0.6624868114833666,0.6662692429085355,0.6676404180242534,0.03982597862878498,0
0.6499251810456852,0.6615032889201871,0.6681145604548371,0.6840991732519521,0.06860179332789312,1
0.691266109340197,0.6868553129626527,0.6817923602745848,0.6776021706879085,0.13397166921775688,1
0.7193780080153047,0.749798714582516,0.7227169157133495,0.7307684041962319,0.3341099270404295,0
0.696557721187959,0.691117105546573,0.6952529034220312,0.7090039049722838,0.0872963755204787,1
0.7006366860362001,0.710022111588394,0.7026346697567833,0.7288193073885498,0.07853736421681529,1
0.7320557578226099,0.7354832634571689,0.7405196041391415,0.7585965701713162,0.18667864150020197,1
0.7483717858026733,0.7428051074350108,0.7452961506699787,0.7398640906553036,0.10477818391348503,0
0.7415367590681314,0.735920592610463,0.7252138118035709,0.7338003178385395,0.12563837612243944,0
0.6853129617179161,0.7241187056919891,0.6726737853057887,0.7358576930289011,0.23380138193441846,0
0.6832186041932329,0.6769114302273849,0.6797299712708951,0.6914623385091749,0.06337326554032413,1
0.6924787563397179,0.7031375511041906,0.6923220366121232,0.6888635067130862,0.12528186730146157,1
0.7144169954677042,0.7196383183097983,0.7246710037417501,0.7276283534071695,0.10343101514076064,1
0.7173935692788449,0.7152672991789855,0.722174296008306,0.7252461248912905,0.09803992576890824,0
0.6780369111336944,0.7058693737759132,0.6921047941901299,0.7199401408008641,0.19182427897499288,0
0.6318453948411,0.6660928793724668,0.6467294997851154,0.6845322215467236,0.33104137594700167,0
0.5987724836183914,0.617136900653751,0.591367181358246,0.5939005710186587,0.3383373329921149,0
0.5888506271102889,0.5891620421929233,0.5852882880916319,0.5941172572359932,0.17471185556805613,1
0.6047256312406728,0.6018382038241548,0.6008114016559662,0.6028880691890834,0.039244941679019735,0
0.5966779575066101,0.6250049365540975,0.601354192265948,0.6116588305186039,0.2521024363313874,1
0.6491533893087458,0.6447839765779277,0.6380453434072961,0.6335317407430856,0.15212384295585246,0
0.6461736123427335,0.6560565681337889,0.6607231234770283,0.6637414076794177,0.12147132719462161,0
0.6160442318598593,0.6236751323515257,0.607364750473004,0.6402185839263659,0.15106075457546475,0
0.6160442318598593,0.6224717610648618,0.6275779253134479,0.6353405905434983,0.13812584198048294,1
0.6258666219798465,0.6340678030615812,0.6210574916526392,0.629486875697562,0.20385786001355216,1
0.660079519162621,0.6583539228447388,0.6454003117452884,0.6404354610433702,0.17454607494249985,0
0.6245422017340192,0.6370214556482101,0.6374671075509226,0.6553945036605677,0.198687274968896,1
0.6578722082819422,0.6678714901149752,0.6472476672774177,0.6429285637285447,0.17263155014542014,1
0.6607415606984359,0.6724660866033569,0.6634399486584182,0.6616817716994863,0.10443455125759893,1
0.6686877449992008,0.6699498109366897,0.6550720567117743,0.6733890256155748,0.09604733922095982,0
0.6633904011900897,0.6724661328833919,0.6531160972547749,0.6822780275946871,0.15188724342229154,1
0.6782894546072491,0.6785923539579151,0.6786541675418418,0.6733891275790342,0.12017968688385539,1
0.7113986120561355,0.706269714195078,0.6969112967976827,0.710245414513198,0.5385303145164275,1
0.7355682700198862,0.7316497852366997,0.7359247833153899,0.7305162100906957,0.1830950438031041,0
0.7341335938116393,0.73296260089981,0.7411411443500062,0.7428739763055447,0.0825981847826262,1
0.7606209872055878,0.7561546220433844,0.7428799087337541,0.7465595140032915,0.04222335961680532,1
0.7855631112546724,0.7887547599817357,0.7775465501052945,0.77322607626364,0.20040463348800824,1
0.8193344788264718,0.8103059806623523,0.7964555770963611,0.8007597929371482,0.1257542616082652,1
0.823307570976854,0.8250745980283889,0.8219937711093712,0.8339303313191357,0.17020036922403398,1
0.823638676038311,0.8297786062382415,0.8315570696854662,0.8460713358938756,0.1351932953808367,0
0.8214313651576322,0.8307632376521861,0.8310136064325546,0.8343639872226096,0.10973631223412728,1
0.8645837618255419,0.8593158759799526,0.8274274496594975,0.8226567743718691,0.1723353983483099,1
0.8758408281537755,0.8699272793293673,0.8664409015997558,0.877507348638479,0.11009201629478693,0
0.8617142408219496,0.8982609823448513,0.876438770564133,0.8891062685006075,0.17681469427960267,1
0.8779378830720344,0.8757254085288526,0.8701358530398997,0.8775074600935886,0.07679666764847426,1
0.8798139203041582,0.8817419697019222,0.876221551456476,0.8875886743747019,0.07983705213076386,1
0.9119297625686738,0.9046060993893983,0.8915443849864799,0.8894315390735961,0.2290355913298342,1
0.9388585169864987,0.9314082141187572,0.9146917136845059,0.9120871602271232,0.22631228241292894,0
0.8789310296693063,0.9363310630845101,0.8925225328205018,0.9346345282834676,0.2699117821739151,1
0.8981342802983048,0.9113886512931213,0.8854587314013147,0.88411985562567,0.30297294556762155,1
0.9500054959394109,0.9442077340716777,0.8702446319094366,0.8899734613354293,0.9999999999999999,1
0.9586138903630892,0.9513184817047051,0.954574802393594,0.9629271993301636,0.14183176324595242,1
0.9909505817266422,0.9793240126089211,0.9745705664373874,0.9707320363844842,0.0,1
1.0,1.0,0.9999999999999998,1.0,0.032209726977014436,0
0.9621454529024964,0.9846847062625024,0.9503365692051833,0.9960975928728053,0.15387500140833055,0
0.9247320982417713,0.9277982462428445,0.9252331456726786,0.9353933632600939,0.09916900449539112,0
0.9050873180017978,0.9253914842544488,0.9108882179278044,0.9376698292555723,0.1307413613003639,0
0.8325783441105443,0.8796637303432764,0.828188284485204,0.8996211379120962,0.2615953890452806,0
0.8271704071648167,0.8258403209178504,0.8289488646869103,0.8392420514060159,0.13688490156976546,1
0.8452700866470249,0.8603004141333699,0.8431850007581951,0.8495400807347044,0.17552546824979115,0
0.8144786646283362,0.8408278322459677,0.8230806363165362,0.8351228141009965,0.14180922995704187,1
0.8198862643998668,0.8206987411314723,0.8089529995275984,0.8236322571450505,0.11583880972729893,0
0.7553234748093787,0.7818628396775966,0.7323385301607319,0.8029276943181762,0.309641189564512,0
0.7282842958420352,0.7218040577239209,0.6966939244626211,0.7326842703076246,0.21242453360115754,0
0.7159234897799127,0.7376664543106832,0.7265788837292602,0.7459090533086217,0.13037600011588546,1
0.7665805411376123,0.768735329681645,0.747878749556105,0.7447167020488137,0.1335684842983214,0
0.6605208801864979,0.7583425555905521,0.6783281817770133,0.7740933867105939,0.39050511586134296,1
0.679503450303558,0.6957675480194316,0.6832183977823305,0.7173997258899032,0.3641830153725315,0
0.5984963379510462,0.6096722833521406,0.5843260666737444,0.6293784517613128,0.602248017472956,1
0.6116296100985021,0.6063902885270052,0.5887814747962061,0.5837416763568237,0.32908097981178264,0
0.6097535728663783,0.6382249201898391,0.6160586152518561,0.6374002239732786,0.2977621225070537,0
0.6000414387088115,0.622909380097282,0.6063866737185062,0.6378336969694227,0.2532033484467321,1
0.6781790300577311,0.6942358922864651,0.6343154689380406,0.6295952468523058,0.5764393540671782,1
0.7708847383494515,0.7821910989022691,0.7085392077008927,0.7036329639668266,0.42228107702682904,1
0.7830248638996351,0.7785810142291476,0.7433145455147543,0.7390798649399488,0.17907043745161377,0
0.7634903396220816,0.7887547677287277,0.7780899555717598,0.7884020995969303,0.26093226654305546,0
0.7459426143003669,0.8587689044386333,0.7371203005235378,0.8807595411170364,0.6264286507549456,0
0.6577617837324237,0.6907354248043149,0.6530073660729772,0.6943105479852765,0.4010007999317563,1
0.7106261459708021,0.7049569999161323,0.6633312242385105,0.6646086884507847,0.175700101238848,0
0.7069841588818764,0.6999247159680677,0.680936394663471,0.6784839906757516,0.13186480670461914,1
0.7152614482440978,0.7122866027340753,0.7044096222941094,0.7084024904981749,0.05384329385179212,0
0.653568011070103,0.7144744466454234,0.669960261442937,0.7226030490447903,0.13256414342116485,1
0.6565509911909868,0.6799436335862037,0.672022923130873,0.6924938007714139,0.0795175622844248,1
0.7114621693922705,0.7307595428782232,0.6821407053616062,0.6776264796247213,0.24532072112962594,1
0.7584183967636671,0.7497061146281188,0.7098826419851967,0.7101824107491734,0.1771164793989406,1
0.8099045594717964,0.8086261794316392,0.7630822991911808,0.7721472725147804,0.24448135611770744,1
0.8438236093418832,0.8437812293143088,0.8220477758563856,0.8192448131336949,0.14213274360497213,0
0.8423872472626512,0.8397289844487861,0.8312950327295578,0.8507154803187871,0.20592046070918696,1
0.8468065894627665,0.8488189205063597,0.8456557130559992,0.8562500945862825,0.07218297674403629,1
0.857413246764982,0.8572517809397331,0.857949144664343,0.8592886349108557,0.0730899416226865,0
0.8543196735074816,0.87816957956223,0.8680669268950763,0.8702490721110645,0.24112791987162463,1
0.8714449195603517,0.8800313495340548,0.8593634993642698,0.8591800091641026,0.2260708543174586,0
0.8707818665019458,0.8925162877231787,0.8646943881528559,0.8924956581637127,0.19940834021403403,0
0.7969778065200046,0.8375386766648609,0.8018123773989918,0.8526689222920294,0.17060033510219647,0
0.7631693497865348,0.8099404977898117,0.7792922648881835,0.799277215118491,0.1442041966641075,1
0.8133295749649507,0.8058882529242894,0.7046606518683418,0.7725812787377073,0.27038900504262814,0
0.7712347251659404,0.8271345893588866,0.7689570173221327,0.8251048078773637,0.19273446289491597,0
0.7480327571475871,0.7837659270639397,0.7533996136351548,0.7808288872655735,0.24596211510325877,0
0.7459336791841462,0.7452158750497202,0.6941077729629013,0.7559777671112791,0.1930853383936662,0
0.7414037438474139,0.7595625832106689,0.7368632839311033,0.7453428759752723,0.1765298091269477,1
0.7827252846255983,0.7980030112143406,0.7542699729886431,0.7526136807225035,0.1854079249577098,0
0.6546727623265829,0.7409447163826455,0.6396028257327944,0.7572799513680879,0.3930167728145526,0
0.5813105691298142,0.6279230299465599,0.5659503047340995,0.6299863070361269,0.42573993687460054,0
0.5386632594090144,0.5831305923926644,0.538317100778168,0.5901595711644436,0.3163738143868611,0
0.4580089998536665,0.5293576756819713,0.46771075451464417,0.5446897608665409,0.30688408071424084,1
0.5001040182397753,0.49770725194139986,0.4803307161341095,0.49368550188917126,0.2967384673822595,1
0.5057387048329876,0.5116159653894723,0.4845736142298176,0.5160405481005439,0.19989200116529293,0
0.4912651652524458,0.5108492657547239,0.5011101099379422,0.525264794821017,0.15449547161368926,1
0.5194389353927034,0.5503849312052442,0.5256971391587022,0.5259158869494214,0.2506884724522495,0
0.5068436246765655,0.5364763848669436,0.509051910782919,0.5234199785945277,0.20624558387775366,1
0.5529159498905196,0.5512610877407687,0.49882539588452723,0.49704958827794643,0.5705195371662457,1
0.5800952247367173,0.5801735849739904,0.578243902346516,0.5994922780436411,0.1695211515154441,1
0.613461814685015,0.6088671684056601,0.5945627667152504,0.5969963696887479,0.09060715946969511,0
0.5889340777240473,0.6189427178995341,0.5988056648109585,0.6267306808060762,0.09038585038218067,1
0.6145667345285935,0.6186141800874343,0.5997847568321049,0.6037245424662991,0.11154058486760887,0
0.5488278813389593,0.6056910800756623,0.5684524841228316,0.6067630827908723,0.133460646415678,1
0.595563259611319,0.6255136412513105,0.5526776151005361,0.5561928300364292,0.33851920882403586,1
0.6072746681700139,0.6042673048167133,0.5817251737563949,0.5865783988701905,0.10605131473693191,1
0.6150086013137654,0.6208044878713594,0.6047892816136422,0.6029649901791698,0.10197278944411986,0
0.3863041864222647,0.42695932457295616,0.3897066027525822,0.43172064012356426,0.6452914278540421,0
0.22267557166199214,0.34361683500484075,0.2383762939988745,0.30529517382548566,0.8262973138710098,0
0.046341053048964964,0.23913746590290463,0.041135732878207376,0.22726943240313036,0.7856456511557162,1
0.24521448662193945,0.28776306741099855,0.19116041959964702,0.2529887305913072,0.7938582302032985,1
0.3306195306130566,0.33989312795141835,0.22445087635121364,0.2207583455310571,0.5166657814303166,1
0.3789016955141671,0.48664608901122497,0.38872751073143585,0.4957474040211376,0.6286642749190008,0
0.3747032024130883,0.3833714142569131,0.37393173373028676,0.3917854440931565,0.22621168737314962,0
0.2877513717932203,0.3525971470518665,0.2930988725683712,0.35380352444796204,0.29371900666824396,1
0.31769277766126525,0.33211751025201774,0.3154013537397897,0.34121519133871336,0.22613443038259912,0
0.2754875033127364,0.27703044229292395,0.26524803727304946,0.2985670010479349,0.189181446089911,1
0.3481868120381977,0.36234415873364023,0.33226421345496315,0.3294950362633471,0.23934939956832652,1
